rxn_smiles,dE0
[C:1]([H:3])([C:6]#[C:5][C:12]([H:8])([H:11])[H:13])([H:7])[C@:10]1([H:15])[O:2][C:4]1([H:9])[H:14]>>[C-:5]1=[O+:7][C:6]1([H:14])[H:15].[C:1]([C:2](=[C:3]=[C:4]([H:11])[H:12])[H:13])([H:8])([H:9])[H:10],77.91641
[C:1]([H:3])([C:6]#[C:5][C:12]([H:8])([H:11])[H:13])([H:7])[C@:10]1([H:15])[O:2][C:4]1([H:9])[H:14]>>[C:1](=[C:2]=[C:3]([C:4]([C@@:5]1([H:13])[C:6]([H:14])([H:15])[O:7]1)([H:11])[H:12])[H:9])([H:8])[H:10],82.6257
[C:1]([H:3])([C:6]#[C:5][C:12]([H:8])([H:11])[H:13])([H:7])[C@:10]1([H:15])[O:2][C:4]1([H:9])[H:14]>>[C:1]([C:2]#[C:3][C:4]([C:5][C:6]([O:7][H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],68.2212
[C:1]([H:3])([C:6]#[C:5][C:12]([H:8])([H:11])[H:13])([H:7])[C@:10]1([H:15])[O:2][C:4]1([H:9])[H:14]>>[C:1](=[C:2]=[C:3]=[C:4]([H:11])[H:12])([H:8])[H:10].[C:5]([C:6]([H:9])([H:14])[H:15])(=[O:7])[H:13],82.52541
[C:1]([H:3])([C:6]#[C:5][C:12]([H:8])([H:11])[H:13])([H:7])[C@:10]1([H:15])[O:2][C:4]1([H:9])[H:14]>>[C:1]([C:2]#[C:3][C:4]([C:5](=[O+:7][C-:6]([H:14])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],56.24146
[C:1]([H:3])([C:6]#[C:5][C:12]([H:8])([H:11])[H:13])([H:7])[C@:10]1([H:15])[O:2][C:4]1([H:9])[H:14]>>[C:1]([C:2](=[C:3])[C:4]([C@@:5]1([H:13])[C:6]([H:14])([H:15])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],56.9135
[C:1]([H:3])([C:6]#[C:5][C:12]([H:8])([H:11])[H:13])([H:7])[C@:10]1([H:15])[O:2][C:4]1([H:9])[H:14]>>[C:1]([C-:2]=[C:3]([C+:4]([H:11])[H:12])[C@@:5]1([H:13])[C:6]([H:14])([H:15])[O:7]1)([H:8])([H:9])[H:10],88.94549
[C:1](/[C:2](=[N:5]/[H:8])[O:7][C:3](=[O:4])[H:9])#[N:6]>>[N:1](=[C:2]=[C:6]=[N:7][C:4]1([H:9])[O:3][O:5]1)[H:8],134.26337
[C:1](/[C:2](=[N:5]/[H:8])[O:7][C:3](=[O:4])[H:9])#[N:6]>>[N:1]([C-:2]=[O+:3][C:4](=[O:5])[H:9])([N+:7]#[C-:6])[H:8],110.22526
[C:1](/[C:2](=[N:5]/[H:8])[O:7][C:3](=[O:4])[H:9])#[N:6]>>[N:1](=[c:2]1[c:6]([O:5][C:4](=[O:3])[H:9])[n:7]1)[H:8],56.36208000000001
[C:1](/[C:2](=[N:5]/[H:8])[O:7][C:3](=[O:4])[H:9])#[N:6]>>[N:1](=[C:2]=[C:6]=[N:7][O:5][C:4](=[O:3])[H:9])[H:8],78.70078000000002
[C:1](/[C:2](=[N:5]/[H:8])[O:7][C:3](=[O:4])[H:9])#[N:6]>>[C:4](=[O:5])([N+:7]#[C-:6])[H:9].[N:1](=[C:2]=[O:3])[H:8],52.79493000000001
[C:1](/[C:2](=[N:5]/[H:8])[O:7][C:3](=[O:4])[H:9])#[N:6]>>[N:1](=[C:2](\[O+:3]=[C-:4][O:5][H:9])[C:6]#[N:7])\[H:8],76.76847
[C:1](/[C:2](=[N:5]/[H:8])[O:7][C:3](=[O:4])[H:9])#[N:6]>>[N:1](=[C:2]([O:3][C:4](=[O:5])[H:9])[N+:7]#[C-:6])[H:8],51.43323
[C:1](/[C:2](=[N:5]/[H:8])[O:7][C:3](=[O:4])[H:9])#[N:6]>>[N:1](=[C:2]([O-:3])[C:6]#[N+:7][C:4](=[O:5])[H:9])[H:8],52.76629000000001
[C:1](/[C:2](=[N:5]/[H:8])[O:7][C:3](=[O:4])[H:9])#[N:6]>>[N:1]([C-:2]=[O+:3][C:4](=[O:5])[H:9])([C:6]#[N:7])[H:8],76.16516
[C:1]1([H:3])([H:12])[N:11]([C:6]([H:7])([H:14])[H:18])[C:4]([H:9])([H:16])[C:17]1([O:5][C:10]([H:2])([H:8])[H:13])[H:15]>>[C:1]([O:2][C-:3]1[C:4]([H:12])([H:13])[N+:5]([C:6]([H:14])([H:15])[H:16])([H:11])[C:7]1([H:17])[H:18])([H:8])([H:9])[H:10],74.6261
[C:1]1([H:3])([H:12])[N:11]([C:6]([H:7])([H:14])[H:18])[C:4]([H:9])([H:16])[C:17]1([O:5][C:10]([H:2])([H:8])[H:13])[H:15]>>[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])=[N+:5]([C-:6]([H:15])[H:16])[C:7]1([H:17])[H:18])([H:8])([H:9])[H:10].[H:13][H:14],67.80259000000001
[C:1]1([H:3])([H:12])[N:11]([C:6]([H:7])([H:14])[H:18])[C:4]([H:9])([H:16])[C:17]1([O:5][C:10]([H:2])([H:8])[H:13])[H:15]>>[C:1]([O+:2]=[C-:3][C:7]([N:5]([C:4]([H:11])([H:12])[H:13])[C:6]([H:14])([H:15])[H:16])([H:17])[H:18])([H:8])([H:9])[H:10],65.44251
[C:1]1([H:3])([H:12])[N:11]([C:6]([H:7])([H:14])[H:18])[C:4]([H:9])([H:16])[C:17]1([O:5][C:10]([H:2])([H:8])[H:13])[H:15]>>[C:1]([O:2][C:3](=[C:7]([H:17])[H:18])[H:11])([H:8])([H:9])[H:10].[C:4](=[N:5][C:6]([H:14])([H:15])[H:16])([H:12])[H:13],83.77492
[C:1]1([H:3])([H:12])[N:11]([C:6]([H:7])([H:14])[H:18])[C:4]([H:9])([H:16])[C:17]1([O:5][C:10]([H:2])([H:8])[H:13])[H:15]>>[C:1]([O:2][C:3]1([H:11])[C:4]([H:12])([H:13])[N+:5]([C-:6]([H:15])[H:16])([H:14])[C:7]1([H:17])[H:18])([H:8])([H:9])[H:10],79.97359
[C:1]1([H:3])([H:12])[N:11]([C:6]([H:7])([H:14])[H:18])[C:4]([H:9])([H:16])[C:17]1([O:5][C:10]([H:2])([H:8])[H:13])[H:15]>>[C:1]([O:2][C:3]1([H:11])[C-:4]([H:12])[N+:5]([C:6]([H:14])([H:15])[H:16])=[C:7]1[H:18])([H:8])([H:9])[H:10].[H:13][H:17],74.11746
[C:1]1([H:3])([H:12])[N:11]([C:6]([H:7])([H:14])[H:18])[C:4]([H:9])([H:16])[C:17]1([O:5][C:10]([H:2])([H:8])[H:13])[H:15]>>[C-:1]([O+:2]=[C:3]1[C:4]([H:12])([H:13])[N:5]([C:6]([H:14])([H:15])[H:16])[C:7]1([H:17])[H:18])([H:8])[H:9].[H:10][H:11],80.77351999999998
[C:1]1([H:3])([H:12])[N:11]([C:6]([H:7])([H:14])[H:18])[C:4]([H:9])([H:16])[C:17]1([O:5][C:10]([H:2])([H:8])[H:13])[H:15]>>[C-:1]([O+:2]=[C:3]([C:7]([N:5]([C:4]([H:10])([H:12])[H:13])[C:6]([H:14])([H:15])[H:16])([H:17])[H:18])[H:11])([H:8])[H:9],81.17900999999998
[o:1]1[n:6][c:2]([C:5]([H:7])([H:9])[H:10])[o:4][c:8]1=[O:3]>>[C:1]([N:3]=[C:2]=[O:7])([H:8])([H:9])[H:10].[O:4]=[C:5]=[O:6],40.27799
[o:1]1[n:6][c:2]([C:5]([H:7])([H:9])[H:10])[o:4][c:8]1=[O:3]>>[C-:5]#[O+:6].[C:1]([C:2]([N:3]=[O:4])=[O:7])([H:8])([H:9])[H:10],73.8145
[o:1]1[n:6][c:2]([C:5]([H:7])([H:9])[H:10])[o:4][c:8]1=[O:3]>>[C:1]([C:2]#[N+:3][O-:4])([H:8])([H:9])[H:10].[C:5](=[O:6])=[O:7],46.86683
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C-:3]#[O+:4].[C:1]([C:2](=[C:5]=[O:6])[H:11])([H:8])([H:9])[H:10].[N:7]([H:12])([H:13])[H:14],55.39553000000001
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([C@@:2]([O+:4]=[C-:3][H:12])([C:5](=[O:6])[N:7]([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],111.40037
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1](/[C:2](=[C:5](\[O:6][C:3](=[O:4])[H:12])[N:7]([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],49.14349
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]1([H:9])([H:10])[C@:2]([C:3](=[O:4])[H:12])([H:11])[C@:5]1([O:6][H:8])[N:7]([H:13])[H:14],80.84742
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]1([H:9])([H:10])[C@@:2]([C:5](=[O:6])[N:7]([H:13])[H:14])([H:11])[C@@:3]1([O:4][H:8])[H:12],78.53959
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([C@:2]1([H:11])[C@@:3]([O+:6]=[C-:5][N:7]([H:13])[H:14])([H:12])[O:4]1)([H:8])([H:9])[H:10],100.10346
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([C@:2]1([C:3](=[O:4])[H:12])/[C:5](=[N:7]/[H:14])[O:6]1)([H:8])([H:9])[H:10].[H:11][H:13],98.4208
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1](/[C:2](=[C:3](\[O:4][H:14])[H:12])[H:11])([H:8])([H:9])[H:10].[C:5](=[O:6])=[N:7][H:13],41.66497
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1](/[C:2]([C:3](=[O:4])[H:12])=[C:5](/[O:6][H:11])[N:7]([H:13])[H:14])([H:8])([H:9])[H:10],52.02426
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([C:2]([C:3](=[O:4])[H:12])([H:11])[H:13])([H:8])([H:9])[H:10].[C:5](=[O:6])=[N:7][H:14],77.80975
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([C@@:2]1([H:11])[C@@:3]([N:7]([H:13])[H:14])([H:12])[O:4][C:5]1=[O:6])([H:8])([H:9])[H:10],61.93048
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([C@@:5]1([N:7]([H:13])[H:14])[C@@:2]([C:3](=[O:4])[H:12])([H:11])[O:6]1)([H:8])([H:9])[H:10],97.67823
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([O:6]/[C:5](=[C:2](/[C:3](=[O:4])[H:12])[H:11])[N:7]([H:13])[H:14])([H:8])([H:9])[H:10],86.51039
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([C@@:2]([C-:3]=[O+:4][H:12])([C:5](=[O:6])[N:7]([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],77.36321
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([C@@:2]([C:3](=[O:4])[H:12])(/[C:5]([O:6][H:14])=[N:7]\[H:13])[H:11])([H:8])([H:9])[H:10],42.08485
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([C:2]([C:3](=[O:4])[H:12])=[C:5]=[O:6])([H:8])([H:9])[H:10].[N:7]([H:11])([H:13])[H:14],64.16136999999999
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C-:3]#[O+:4].[C:1](/[C:2](=[C:5](/[O:6][H:12])[N:7]([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],42.6995
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([C@@:2]1([C:3](=[O:4])[H:12])[C@@:5]([N:7]([H:13])[H:14])([H:11])[O:6]1)([H:8])([H:9])[H:10],87.62661999999997
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1](/[C:2](=[C:3](\[O:4][H:11])[H:12])[C:5](=[O:6])[N:7]([H:13])[H:14])([H:8])([H:9])[H:10],63.43427
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C-:5]#[O+:6].[C:1](/[C:2](=[C:3](\[O:4][N:7]([H:13])[H:14])[H:12])[H:11])([H:8])([H:9])[H:10],108.54964
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([O:4]/[C:3](=[C:2](/[C:5](=[O:6])[N:7]([H:13])[H:14])[H:11])[H:12])([H:8])([H:9])[H:10],86.2157
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([C@@:2]([C:3](=[O:4])[H:12])([N:7]=[C:5]=[O:6])[H:11])([H:8])([H:9])[H:10].[H:13][H:14],102.82556
[O:1]=[C:6]([C@@:5]([H:3])([C:10]([N:2]([H:9])[H:14])=[O:4])[C:12]([H:8])([H:11])[H:13])[H:7]>>[C:1]([C:2]([C:3](=[O:4])[C:5](=[O:6])[N:7]([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],76.41654
[C:1]1([H:7])([H:12])[C@@:6]2([H:3])[C@@:2]3([H:9])[C:4]([H:14])([H:16])[N:10]1[C@:5]32[C:13]([H:8])([H:11])[H:15]>>[C:1]([C@@:2]1([H:16])[C@@:3]2([H:11])[C:4]([H:12])([H:13])[N:5]1[C:6]([H:14])([H:15])[C:7]2)([H:8])([H:9])[H:10],57.91133000000001
[C:1]1([H:7])([H:12])[C@@:6]2([H:3])[C@@:2]3([H:9])[C:4]([H:14])([H:16])[N:10]1[C@:5]32[C:13]([H:8])([H:11])[H:15]>>[C:1]([C@:2]12[C-:3]([H:11])[C@@:7]1([H:16])[C:6]([H:14])([H:15])[N+:5]2=[C:4]([H:12])[H:13])([H:8])([H:9])[H:10],60.26487
[C:1]1([H:7])([H:12])[C@@:6]2([H:3])[C@@:2]3([H:9])[C:4]([H:14])([H:16])[N:10]1[C@:5]32[C:13]([H:8])([H:11])[H:15]>>[C:1]([C@@:2]12[C@@:3]([C:7][H:16])([H:11])[C:4]([H:12])([H:13])[N:5]1[C:6]2([H:14])[H:15])([H:8])([H:9])[H:10],70.86479
[C:1]1([H:7])([H:12])[C@@:6]2([H:3])[C@@:2]3([H:9])[C:4]([H:14])([H:16])[N:10]1[C@:5]32[C:13]([H:8])([H:11])[H:15]>>[C:1]([C@@:2]12[C:3]([H:11])([H:16])[C:4]([H:12])([H:13])[N:5]1[C:6]([H:14])([H:15])[C:7]2)([H:8])([H:9])[H:10],56.76564000000001
[C:1]1([H:7])([H:12])[C@@:6]2([H:3])[C@@:2]3([H:9])[C:4]([H:14])([H:16])[N:10]1[C@:5]32[C:13]([H:8])([H:11])[H:15]>>[C:1]([C@@:2]12[C@@:3]3([H:11])[N+:5]1([C-:4]([H:12])[H:13])[C:6]([H:14])([H:15])[C@@:7]23[H:16])([H:8])([H:9])[H:10],111.47825
[C:1]1([H:7])([H:12])[C@@:6]2([H:3])[C@@:2]3([H:9])[C:4]([H:14])([H:16])[N:10]1[C@:5]32[C:13]([H:8])([H:11])[H:15]>>[C:1](=[C:2]1[C@@:3]2([H:11])[C:4]([H:12])([H:13])[N:5]1[C:6]([H:14])([H:15])[C:7]2([H:9])[H:16])([H:8])[H:10],84.70297
[C:1]1([H:7])([H:12])[C@@:6]2([H:3])[C@@:2]3([H:9])[C:4]([H:14])([H:16])[N:10]1[C@:5]32[C:13]([H:8])([H:11])[H:15]>>[C:1]([C:2]1=[N:5][C:4]([H:12])([H:13])[C@:3]1([C:7](=[C:6]([H:14])[H:15])[H:16])[H:11])([H:8])([H:9])[H:10],43.82177
[C:1]1([H:7])([H:12])[C@@:6]2([H:3])[C@@:2]3([H:9])[C:4]([H:14])([H:16])[N:10]1[C@:5]32[C:13]([H:8])([H:11])[H:15]>>[C:1]([C:2]1=[C:3]([H:11])[C:4]([H:12])([H:13])[N:5]2[C:6]([H:14])([H:15])[C@:7]12[H:16])([H:8])([H:9])[H:10],38.96048
[C@@:1]([H:3])([C:6]([O:4][H:9])([H:14])[H:16])([C:11]([H:7])([H:12])[H:19])[C:15]([O:5][C:10]([H:2])([H:8])[H:13])([H:17])[H:18]>>[C:1]([O:2][H:13])([H:8])([H:9])[H:10].[C:3](=[C:4]([C:5]([H:14])([H:15])[H:16])[C:6]([O:7][H:19])([H:17])[H:18])([H:11])[H:12],69.03139
[C@@:1]([H:3])([C:6]([O:4][H:9])([H:14])[H:16])([C:11]([H:7])([H:12])[H:19])[C:15]([O:5][C:10]([H:2])([H:8])[H:13])([H:17])[H:18]>>[C-:1]([O+:2]=[C:3]([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]([O:7][H:19])([H:17])[H:18])[H:13])[H:12])([H:8])[H:10].[H:9][H:11],80.17189
[C@@:1]([H:3])([C:6]([O:4][H:9])([H:14])[H:16])([C:11]([H:7])([H:12])[H:19])[C:15]([O:5][C:10]([H:2])([H:8])[H:13])([H:17])[H:18]>>[C:1]([O:2][C:3]([C:4]([C:5]([H:14])([H:15])[H:16])([H:13])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10].[C:6]([O:7][H:19])[H:18],85.55094
[C@@:1]([H:3])([C:6]([O:4][H:9])([H:14])[H:16])([C:11]([H:7])([H:12])[H:19])[C:15]([O:5][C:10]([H:2])([H:8])[H:13])([H:17])[H:18]>>[C:1]([O:2][C:3]([C@@:4]([C:5]([H:14])([H:15])[H:16])([O:7][H:19])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[C:6]([H:17])[H:18],123.05506
[C@@:1]([H:3])([C:6]([O:4][H:9])([H:14])[H:16])([C:11]([H:7])([H:12])[H:19])[C:15]([O:5][C:10]([H:2])([H:8])[H:13])([H:17])[H:18]>>[C:1]([O:2][C:3]([C:4]([C:5]([H:14])([H:15])[H:16])=[C:6]([H:17])[H:18])([H:11])[H:12])([H:8])([H:9])[H:10].[O:7]([H:13])[H:19],68.89073
[C@@:1]([H:3])([C:6]([O:4][H:9])([H:14])[H:16])([C:11]([H:7])([H:12])[H:19])[C:15]([O:5][C:10]([H:2])([H:8])[H:13])([H:17])[H:18]>>[C:1]([O:2][H:19])([H:8])([H:9])[H:10].[C:3](=[C:4]([C:5]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12].[C:6](=[O:7])([H:17])[H:18],66.7415
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C:2]1([C:3]([H:12])([H:13])[H:14])[C:4](=[C:6]=[C:7]([H:11])[H:15])[O:5]1)([H:8])([H:9])[H:10],79.97216999999998
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C-:4]=[O+:5][C:6]#[C:7][H:15])[H:11])([H:8])([H:9])[H:10],100.95985
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C-:1]([O+:5]=[C:4]([C:2]([C:3]([H:12])([H:13])[H:14])([H:9])[H:11])[C:6]#[C:7][H:15])([H:8])[H:10],105.31389
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C:2]1([C:3]([H:12])([H:13])[H:14])[C@@:4]([C:6]#[C:7][H:15])([H:11])[O:5]1)([H:8])([H:9])[H:10],78.27062
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]#[C:6][C:7](=[O:5])[H:15])[H:11])([H:8])([H:9])[H:10],71.78804000000002
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[C@:6]([C:7][H:15])([H:14])[C:4]1=[O:5])([H:8])([H:9])[H:10],84.99315
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:7](=[C:6]=[C:4]=[O:5])[H:15])[H:11])([H:8])([H:9])[H:10],94.11474
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([H:9])[H:11])([O+:5]=[C-:4][C:6]#[C:7][H:15])([H:8])[H:10],110.07073
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C:2]([C:3]([C:7](=[C:6]=[C:4]=[O:5])[H:15])([H:12])[H:14])([H:11])[H:13])([H:8])([H:9])[H:10],89.60792
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4](=[O:5])[C:6](=[C:7])[H:15])[H:11])([H:8])([H:9])[H:10],41.90607
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4](=[O:5])[H:11])[C:6]#[C:7][H:15])([H:8])([H:9])[H:10],76.5901
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C:6]#[C:7][H:15])([H:8])([H:9])[H:10].[C:2]([C:3]([H:12])([H:13])[H:14])(=[C:4]=[O:5])[H:11],94.01349
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])=[C:4]([O:5][H:11])[C:6]#[C:7][H:15])([H:8])([H:9])[H:10],68.7402
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1](=[C:2]([C:3]([H:12])([H:13])[H:14])[H:11])([H:8])[H:10].[C:4](=[O:5])=[C:6]=[C:7]([H:9])[H:15],52.64007
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]12[O:5][C@:7]1([H:15])[C:6]2)[H:11])([H:8])([H:9])[H:10],71.91584
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([O:5]/[C:4](=[C:2](/[C:3]([H:12])([H:13])[H:14])[H:11])[C:6]#[C:7][H:15])([H:8])([H:9])[H:10],92.66712
[C:1]([C:4]#[C:2][H:9])([C:5]([H:3])([C:6]([H:7])([H:14])[H:15])[C:12]([H:8])([H:11])[H:13])=[O:10]>>[C:1]([C@:2]1([H:11])[C@@:4]([C:3]([H:12])([H:13])[H:14])([C:6]#[C:7][H:15])[O:5]1)([H:8])([H:9])[H:10],83.45772
[O:1]([C:5]([H:3])([H:8])[H:12])[C:11]([C:4]([C:2]([H:9])=[O:10])([H:7])[H:13])=[O:6]>>[C:1]([O+:2]=[C-:3][O:4][C:5]([C:6](=[O:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],105.08013
[O:1]([C:5]([H:3])([H:8])[H:12])[C:11]([C:4]([C:2]([H:9])=[O:10])([H:7])[H:13])=[O:6]>>[C:1]1([H:8])([H:10])[O:2][C@@:3]12[O:4][C@:6]([O:7][H:9])([H:13])[C:5]2([H:11])[H:12],88.36581
[O:1]([C:5]([H:3])([H:8])[H:12])[C:11]([C:4]([C:2]([H:9])=[O:10])([H:7])[H:13])=[O:6]>>[C:1]([O:7][C:6](=[C:5]([H:11])[H:12])[H:13])([H:8])([H:9])[H:10].[O:2]=[C:3]=[O:4],78.76281
[O:1]([C:5]([H:3])([H:8])[H:12])[C:11]([C:4]([C:2]([H:9])=[O:10])([H:7])[H:13])=[O:6]>>[C:1]([O+:2]=[C-:3][O:4][C@:6]1([H:13])[C:5]([H:11])([H:12])[O:7]1)([H:8])([H:9])[H:10],109.33191
[O:1]([C:5]([H:3])([H:8])[H:12])[C:11]([C:4]([C:2]([H:9])=[O:10])([H:7])[H:13])=[O:6]>>[C-:6]#[O+:7].[C:1]([O:2][H:13])([H:8])([H:9])[H:10].[C:3](=[O:4])=[C:5]([H:11])[H:12],61.53564
[O:1]([C:5]([H:3])([H:8])[H:12])[C:11]([C:4]([C:2]([H:9])=[O:10])([H:7])[H:13])=[O:6]>>[C:1]([O:2][C:3](=[O:4])[C:5]([O+:7]=[C-:6][H:13])([H:11])[H:12])([H:8])([H:9])[H:10],116.05226
[O:1]([C:5]([H:3])([H:8])[H:12])[C:11]([C:4]([C:2]([H:9])=[O:10])([H:7])[H:13])=[O:6]>>[C-:6]#[O+:7].[C:1]([O:2][C:3]([O:4][H:13])=[C:5]([H:11])[H:12])([H:8])([H:9])[H:10],46.7332
