,Unnamed: 0,rxn_id,rxn_smiles,solvent,temp,G_act,G_r,rxn_smiles_random,rxn_smiles_rxnmapper,rxn_smiles_nomapping
676,676,736,[CH3:17][c-:18]1[o+:19][n:20][o:21][c:22]1=[O:23].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[CH:12]2[CH:13]=[CH:14][CH:15]1[O:16]2>>[CH3:1][C:2](=[O:3])[C:4]12[C:5]([c:6]3[cH:7][cH:8][cH:9][cH:10][cH:11]3)([CH:12]3[CH:13]=[CH:14][CH:15]1[O:16]3)[C:18]1([CH3:17])[O:19][N:20]2[O:21][C:22]1=[O:23],water,298.15,19.1255674132972,-16.5436034509337,[CH3:17][c-:18]1[o+:19][n:20][o:21][c:22]1=[O:23].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[CH:12]2[CH:13]=[CH:14][CH:15]1[O:16]2>>[cH:1]1[cH:8][cH:14][c:10]([C:5]23[CH:11]4[O:3][CH:2]([CH:4]=[CH:18]4)[C:17]2([C:6]([CH3:13])=[O:19])[N:20]2[O:16][C:22]3([CH3:7])[C:15](=[O:21])[O:23]2)[cH:9][cH:12]1,[CH3:1][C:2](=[O:3])[C:4]1=[C:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH:8]2[CH:7]=[CH:6][CH:5]1[O:9]2.[c-:17]1([CH3:18])[o+:19][n:20][o:21][c:22]1=[O:23]>>[CH3:1][C:2](=[O:3])[C:4]12[CH:5]3[CH:6]=[CH:7][CH:8]([O:9]3)[C:10]1([c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)[C:17]1([CH3:18])[O:19][N:20]2[O:21][C:22]1=[O:23],[CH3][c-]1[o+][n][o][c]1=[O].[CH3][C](=[O])[C]1=[C]([c]2[cH][cH][cH][cH][cH]2)[CH]2[CH]=[CH][CH]1[O]2>>[CH3][C](=[O])[C]12[C]([c]3[cH][cH][cH][cH][cH]3)([CH]3[CH]=[CH][CH]1[O]3)[C]1([CH3])[O][N]2[O][C]1=[O]
677,677,737,[CH3:17][c-:18]1[o+:19][n:20][o:21][c:22]1=[O:23].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[CH:12]2[CH:13]=[CH:14][CH:15]1[O:16]2>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[CH:12]2[CH:13]3[CH:14]([CH:15]1[O:16]2)[N:20]1[O:19][C:18]3([CH3:17])[C:22](=[O:23])[O:21]1,water,298.15,14.120379870668,-33.5493307707247,[CH3:17][c-:18]1[o+:19][n:20][o:21][c:22]1=[O:23].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[CH:12]2[CH:13]=[CH:14][CH:15]1[O:16]2>>[CH:1]12[CH:2]([CH:15]3[C:14]([C:9]([CH3:10])=[O:23])=[C:4]([c:6]4[cH:5][cH:8][cH:22][cH:17][cH:13]4)[CH:7]1[O:21]3)[N:20]1[O:3][C:11](=[O:16])[C:18]2([CH3:12])[O:19]1,[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[CH:12]2[O:13][CH:14]1[CH:15]=[CH:16]2.[c-:17]1([CH3:18])[o+:19][n:20][o:21][c:22]1=[O:23]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[CH:12]2[O:13][CH:14]1[CH:15]1[CH:16]2[C:17]2([CH3:18])[O:19][N:20]1[O:21][C:22]2=[O:23],[CH3][c-]1[o+][n][o][c]1=[O].[CH3][C](=[O])[C]1=[C]([c]2[cH][cH][cH][cH][cH]2)[CH]2[CH]=[CH][CH]1[O]2>>[CH3][C](=[O])[C]1=[C]([c]2[cH][cH][cH][cH][cH]2)[CH]2[CH]3[CH]([CH]1[O]2)[N]1[O][C]3([CH3])[C](=[O])[O]1
678,678,738,[CH3:12][N-:13][N+:14]#[C:15][C:16](=[O:17])[O:18][CH3:19].[Cl:1][C:2]([Cl:3])=[C:4]([Cl:5])[c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1>>[Cl:1][C:2]1([Cl:3])[C:4]([Cl:5])([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[C:15]([C:16](=[O:17])[O:18][CH3:19])=[N:14][N:13]1[CH3:12],water,298.15,25.9373658916211,-41.1628061564538,[CH3:12][N-:13][N+:14]#[C:15][C:16](=[O:17])[O:18][CH3:19].[Cl:1][C:2]([Cl:3])=[C:4]([Cl:5])[c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1>>[Cl:1][C:4]1([Cl:5])[C:10]([Cl:3])([c:9]2[cH:15][cH:8][cH:16][cH:12][cH:19]2)[C:2]([C:7](=[O:17])[O:18][CH3:6])=[N:13][N:14]1[CH3:11],[CH3:1][O:2][C:3](=[O:4])[C:5]#[N+:6][N-:7][CH3:8].[C:9]([Cl:10])([Cl:11])=[C:12]([Cl:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[N:6][N:7]([CH3:8])[C:9]([Cl:10])([Cl:11])[C:12]1([Cl:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,[CH3][N-][N+]#[C][C](=[O])[O][CH3].[Cl][C]([Cl])=[C]([Cl])[c]1[cH][cH][cH][cH][cH]1>>[Cl][C]1([Cl])[C]([Cl])([c]2[cH][cH][cH][cH][cH]2)[C]([C](=[O])[O][CH3])=[N][N]1[CH3]
679,679,739,[CH3:12][N-:13][N+:14]#[C:15][C:16](=[O:17])[O:18][CH3:19].[Cl:1][C:2]([Cl:3])=[C:4]([Cl:5])[c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1>>[Cl:1][C:2]1([Cl:3])[C:4]([Cl:5])([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[N:13]([CH3:12])[N:14]=[C:15]1[C:16](=[O:17])[O:18][CH3:19],water,298.15,26.3254031151455,-40.3698405626176,[CH3:12][N-:13][N+:14]#[C:15][C:16](=[O:17])[O:18][CH3:19].[Cl:1][C:2]([Cl:3])=[C:4]([Cl:5])[c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1>>[Cl:1][C:7]1([Cl:3])[C:6]([c:4]2[cH:9][cH:8][cH:19][cH:12][cH:16]2)([Cl:5])[N:13]([CH3:10])[N:14]=[C:11]1[C:2](=[O:17])[O:18][CH3:15],[CH3:1][O:2][C:3](=[O:4])[C:5]#[N+:6][N-:7][CH3:8].[C:9]([Cl:10])([c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)=[C:17]([Cl:18])[Cl:19]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[N:6][N:7]([CH3:8])[C:9]([Cl:10])([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[C:17]1([Cl:18])[Cl:19],[CH3][N-][N+]#[C][C](=[O])[O][CH3].[Cl][C]([Cl])=[C]([Cl])[c]1[cH][cH][cH][cH][cH]1>>[Cl][C]1([Cl])[C]([Cl])([c]2[cH][cH][cH][cH][cH]2)[N]([CH3])[N]=[C]1[C](=[O])[O][CH3]
680,680,740,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][NH:9][C:10](=[O:11])[N-:12][N+:13]([CH3:14])=[C:15]([CH3:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[N:12]([C:10]([NH:9][CH3:8])=[O:11])[N:13]([CH3:14])[C:15]1([CH3:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,water,298.15,31.3438535798718,-30.4220445546046,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][NH:9][C:10](=[O:11])[N-:12][N+:13]([CH3:14])=[C:15]([CH3:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1>>[CH3:1][NH:12][C:19](=[O:11])[N:13]1[N:9]([CH3:4])[C:14]([c:16]2[cH:3][cH:2][cH:18][cH:20][cH:22]2)([CH3:17])[C:21]([CH3:8])=[C:10]1[C:15]([F:5])([F:6])[F:7],[C:6]([C:7]([F:8])([F:9])[F:10])#[C:11][CH3:12].[CH3:1][NH:2][C:3](=[O:4])[N-:5][N+:21](=[C:13]([CH3:14])[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[CH3:22]>>[CH3:1][NH:2][C:3](=[O:4])[N:5]1[C:6]([C:7]([F:8])([F:9])[F:10])=[C:11]([CH3:12])[C:13]([CH3:14])([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[N:21]1[CH3:22],[CH3][C]#[C][C]([F])([F])[F].[CH3][NH][C](=[O])[N-][N+]([CH3])=[C]([CH3])[c]1[cH][cH][cH][cH][cH]1>>[CH3][C]1=[C]([C]([F])([F])[F])[N]([C]([NH][CH3])=[O])[N]([CH3])[C]1([CH3])[c]1[cH][cH][cH][cH][cH]1
681,681,741,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][NH:9][C:10](=[O:11])[N-:12][N+:13]([CH3:14])=[C:15]([CH3:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[C:15]([CH3:16])([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[N:13]([CH3:14])[N:12]1[C:10]([NH:9][CH3:8])=[O:11],water,298.15,29.0849690870105,-31.4875714133361,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][NH:9][C:10](=[O:11])[N-:12][N+:13]([CH3:14])=[C:15]([CH3:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1>>[CH3:1][C:18]1([c:14]2[cH:3][cH:16][cH:2][cH:21][cH:4]2)[C:10]([C:22]([F:5])([F:6])[F:7])=[C:17]([CH3:20])[N:12]([C:15]([NH:9][CH3:8])=[O:11])[N:13]1[CH3:19],[C:6]([CH3:7])#[C:8][C:9]([F:10])([F:11])[F:12].[CH3:1][NH:2][C:3](=[O:4])[N-:5][N+:21](=[C:13]([CH3:14])[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[CH3:22]>>[CH3:1][NH:2][C:3](=[O:4])[N:5]1[C:6]([CH3:7])=[C:8]([C:9]([F:10])([F:11])[F:12])[C:13]([CH3:14])([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[N:21]1[CH3:22],[CH3][C]#[C][C]([F])([F])[F].[CH3][NH][C](=[O])[N-][N+]([CH3])=[C]([CH3])[c]1[cH][cH][cH][cH][cH]1>>[CH3][C]1=[C]([C]([F])([F])[F])[C]([CH3])([c]2[cH][cH][cH][cH][cH]2)[N]([CH3])[N]1[C]([NH][CH3])=[O]
682,682,742,[CH3:15][C:16]#[N+:17][CH-:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[CH:10]2[CH2:11][CH2:12][CH:13]1[CH2:14]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]12[C:6]([C:7]([CH3:8])=[O:9])([CH:10]3[CH2:11][CH2:12][CH:13]1[CH2:14]3)[C:16]([CH3:15])=[N:17][CH:18]2[C:19](=[O:20])[O:21][CH3:22],water,298.15,12.1996045507302,-38.5760656041076,[CH3:15][C:16]#[N+:17][CH-:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[CH:10]2[CH2:11][CH2:12][CH:13]1[CH2:14]2>>[CH2:1]1[CH2:12][CH:16]2[CH2:13][CH:19]1[C:18]1([C:3]([CH3:6])=[O:21])[C:7]([CH3:8])=[N:2][CH:22]([C:5]([O:9][CH3:14])=[O:20])[C:15]21[C:10](=[O:4])[NH:17][CH3:11],[C:15]([CH3:16])#[N+:17][CH-:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:11]([C:12]([CH3:13])=[O:14])[CH:9]2[CH2:8][CH2:7][CH:6]1[CH2:10]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]12[CH:6]3[CH2:7][CH2:8][CH:9]([CH2:10]3)[C:11]1([C:12]([CH3:13])=[O:14])[C:15]([CH3:16])=[N:17][CH:18]2[C:19](=[O:20])[O:21][CH3:22],[CH3][C]#[N+][CH-][C](=[O])[O][CH3].[CH3][NH][C](=[O])[C]1=[C]([C]([CH3])=[O])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][NH][C](=[O])[C]12[C]([C]([CH3])=[O])([CH]3[CH2][CH2][CH]1[CH2]3)[C]([CH3])=[N][CH]2[C](=[O])[O][CH3]
683,683,743,[CH3:15][C:16]#[N+:17][CH-:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[CH:10]2[CH2:11][CH2:12][CH:13]1[CH2:14]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]12[C:6]([C:7]([CH3:8])=[O:9])([CH:10]3[CH2:11][CH2:12][CH:13]1[CH2:14]3)[CH:18]([C:19](=[O:20])[O:21][CH3:22])[N:17]=[C:16]2[CH3:15],water,298.15,8.65524866785412,-37.6978665380737,[CH3:15][C:16]#[N+:17][CH-:18][C:19](=[O:20])[O:21][CH3:22].[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[CH:10]2[CH2:11][CH2:12][CH:13]1[CH2:14]2>>[CH:1]1([C:18](=[O:9])[O:21][CH3:10])[N:2]=[C:5]([CH3:16])[C:15]2([C:3]([NH:17][CH3:19])=[O:20])[CH:11]3[CH2:6][CH2:14][CH:8]([CH2:7]3)[C:22]12[C:13](=[O:4])[CH3:12],[C:6]([CH3:7])#[N+:8][CH-:9][C:10](=[O:11])[O:12][CH3:13].[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:14]([C:15]([CH3:16])=[O:17])[CH:18]2[CH2:19][CH2:20][CH:21]1[CH2:22]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]12[C:6]([CH3:7])=[N:8][CH:9]([C:10](=[O:11])[O:12][CH3:13])[C:14]1([C:15]([CH3:16])=[O:17])[CH:18]1[CH2:19][CH2:20][CH:21]2[CH2:22]1,[CH3][C]#[N+][CH-][C](=[O])[O][CH3].[CH3][NH][C](=[O])[C]1=[C]([C]([CH3])=[O])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][NH][C](=[O])[C]12[C]([C]([CH3])=[O])([CH]3[CH2][CH2][CH]1[CH2]3)[CH]([C](=[O])[O][CH3])[N]=[C]2[CH3]
684,684,744,[CH3:13][C:14](=[O:15])[C:16]([C:17]#[N:18])=[O+:19][C-:20]([C:21]#[N:22])[C:23]#[N:24].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[CH:9]3[CH:10]([CH:11]1[O:12]2)[C:16]([C:14]([CH3:13])=[O:15])([C:17]#[N:18])[O:19][C:20]3([C:21]#[N:22])[C:23]#[N:24],water,298.15,5.23073211540917,-55.5637054057114,[CH3:13][C:14](=[O:15])[C:16]([C:17]#[N:18])=[O+:19][C-:20]([C:21]#[N:22])[C:23]#[N:24].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH:1]12[CH:2]3[C:4]([C:11]#[N:24])([C:20]#[N:7])[O:3][C:6]([C:9]#[N:18])([C:10]([CH3:8])=[O:15])[CH:16]3[CH:17]([O:12]1)[C:14]([C:13](=[O:19])[CH3:23])=[C:5]2[C:21]#[N:22],[C-:13]([C:14]#[N:15])([C:16]#[N:17])[O+:18]=[C:19]([C:20]#[N:21])[C:22]([CH3:23])=[O:24].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[O:9][CH:10]1[CH:11]=[CH:12]2>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[O:9][CH:10]1[CH:11]1[CH:12]2[C:13]([C:14]#[N:15])([C:16]#[N:17])[O:18][C:19]1([C:20]#[N:21])[C:22]([CH3:23])=[O:24],[CH3][C](=[O])[C]([C]#[N])=[O+][C-]([C]#[N])[C]#[N].[CH3][C](=[O])[C]1=[C]([C]#[N])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][C](=[O])[C]1=[C]([C]#[N])[CH]2[CH]3[CH]([CH]1[O]2)[C]([C]([CH3])=[O])([C]#[N])[O][C]3([C]#[N])[C]#[N]
685,685,745,[CH3:13][C:14](=[O:15])[C:16]([C:17]#[N:18])=[O+:19][C-:20]([C:21]#[N:22])[C:23]#[N:24].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH3:1][C:2](=[O:3])[C:4]12[C:5]([C:6]#[N:7])([CH:8]3[CH:9]=[CH:10][CH:11]1[O:12]3)[C:20]([C:21]#[N:22])([C:23]#[N:24])[O:19][C:16]2([C:14]([CH3:13])=[O:15])[C:17]#[N:18],water,298.15,8.42465607915258,-36.0010135976313,[CH3:13][C:14](=[O:15])[C:16]([C:17]#[N:18])=[O+:19][C-:20]([C:21]#[N:22])[C:23]#[N:24].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH:1]12[O:3][CH:4]([C:21]3([C:8]([CH3:9])=[O:15])[C:11]([C:2]([CH3:13])=[O:19])([C:17]#[N:7])[O:12][C:10]([C:5]#[N:18])([C:6]#[N:22])[C:14]13[C:20]#[N:24])[CH:23]=[CH:16]2,[CH3:1][C:2](=[O:3])[C:4]([C:5]#[N:6])=[O+:7][C-:8]([C:9]#[N:10])[C:11]#[N:12].[C:13]1([C:14]#[N:15])=[C:21]([C:22]([CH3:23])=[O:24])[CH:19]2[CH:18]=[CH:17][CH:16]1[O:20]2>>[CH3:1][C:2](=[O:3])[C:4]1([C:5]#[N:6])[O:7][C:8]([C:9]#[N:10])([C:11]#[N:12])[C:13]2([C:14]#[N:15])[CH:16]3[CH:17]=[CH:18][CH:19]([O:20]3)[C:21]12[C:22]([CH3:23])=[O:24],[CH3][C](=[O])[C]([C]#[N])=[O+][C-]([C]#[N])[C]#[N].[CH3][C](=[O])[C]1=[C]([C]#[N])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][C](=[O])[C]12[C]([C]#[N])([CH]3[CH]=[CH][CH]1[O]3)[C]([C]#[N])([C]#[N])[O][C]2([C]([CH3])=[O])[C]#[N]
686,686,746,[CH3:13][C:14](=[O:15])[C:16]([C:17]#[N:18])=[O+:19][C-:20]([C:21]#[N:22])[C:23]#[N:24].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[CH:9]3[CH:10]([CH:11]1[O:12]2)[C:20]([C:21]#[N:22])([C:23]#[N:24])[O:19][C:16]3([C:14]([CH3:13])=[O:15])[C:17]#[N:18],water,298.15,5.22188611302168,-55.5948721203557,[CH3:13][C:14](=[O:15])[C:16]([C:17]#[N:18])=[O+:19][C-:20]([C:21]#[N:22])[C:23]#[N:24].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[C:1](#[N:7])[C:14]1([C:23]#[N:22])[O:3][C:6]([C:5]([CH3:2])=[O:19])([C:13]#[N:18])[CH:11]2[CH:9]3[O:15][CH:4]([CH:16]21)[C:20]([C:21]([CH3:8])=[O:12])=[C:17]3[C:10]#[N:24],[C:13]([C:14]#[N:15])([C:16]([CH3:17])=[O:18])=[O+:19][C-:20]([C:21]#[N:22])[C:23]#[N:24].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[O:9][CH:10]1[CH:11]=[CH:12]2>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[O:9][CH:10]1[CH:11]1[CH:12]2[C:13]([C:14]#[N:15])([C:16]([CH3:17])=[O:18])[O:19][C:20]1([C:21]#[N:22])[C:23]#[N:24],[CH3][C](=[O])[C]([C]#[N])=[O+][C-]([C]#[N])[C]#[N].[CH3][C](=[O])[C]1=[C]([C]#[N])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][C](=[O])[C]1=[C]([C]#[N])[CH]2[CH]3[CH]([CH]1[O]2)[C]([C]#[N])([C]#[N])[O][C]3([C]([CH3])=[O])[C]#[N]
687,687,747,[CH3:13][C:14](=[O:15])[C:16]([C:17]#[N:18])=[O+:19][C-:20]([C:21]#[N:22])[C:23]#[N:24].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH3:1][C:2](=[O:3])[C:4]12[C:5]([C:6]#[N:7])([CH:8]3[CH:9]=[CH:10][CH:11]1[O:12]3)[C:16]([C:14]([CH3:13])=[O:15])([C:17]#[N:18])[O:19][C:20]2([C:21]#[N:22])[C:23]#[N:24],water,298.15,15.53262223929,-35.2767701516222,[CH3:13][C:14](=[O:15])[C:16]([C:17]#[N:18])=[O+:19][C-:20]([C:21]#[N:22])[C:23]#[N:24].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[C:1]12([C:9]#[N:24])[C:11]([C:2](=[O:19])[CH3:23])([C:8]#[N:18])[O:3][C:16]([C:13]#[N:7])([C:17]#[N:22])[C:14]1([C:6]([CH3:4])=[O:15])[CH:20]1[CH:5]=[CH:10][CH:21]2[O:12]1,[CH3:1][C:2](=[O:3])[C:4]([C:5]#[N:6])=[O+:7][C-:8]([C:9]#[N:10])[C:11]#[N:12].[C:13]1([C:14]([CH3:15])=[O:16])=[C:22]([C:23]#[N:24])[CH:20]2[CH:19]=[CH:18][CH:17]1[O:21]2>>[CH3:1][C:2](=[O:3])[C:4]1([C:5]#[N:6])[O:7][C:8]([C:9]#[N:10])([C:11]#[N:12])[C:13]2([C:14]([CH3:15])=[O:16])[CH:17]3[CH:18]=[CH:19][CH:20]([O:21]3)[C:22]12[C:23]#[N:24],[CH3][C](=[O])[C]([C]#[N])=[O+][C-]([C]#[N])[C]#[N].[CH3][C](=[O])[C]1=[C]([C]#[N])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][C](=[O])[C]12[C]([C]#[N])([CH]3[CH]=[CH][CH]1[O]3)[C]([C]([CH3])=[O])([C]#[N])[O][C]2([C]#[N])[C]#[N]
688,688,748,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][C:7](=[O:8])[O:9][CH3:10].[CH:11]#[N+:12][C-:13]([C:14](=[O:15])[NH:16][CH3:17])[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7](=[O:8])[O:9][CH3:10])[C:13]([C:14](=[O:15])[NH:16][CH3:17])([c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[N:12]=[CH:11]1,water,298.15,6.24301980993399,-70.684763408922,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][C:7](=[O:8])[O:9][CH3:10].[CH:11]#[N+:12][C-:13]([C:14](=[O:15])[NH:16][CH3:17])[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1>>[cH:1]1[cH:3][cH:17][c:5]([C:11]2([C:20](=[O:2])[NH:16][CH3:19])[N:12]=[CH:21][C:10]([C:6]([O:4][CH3:7])=[O:9])=[C:22]2[C:18](=[O:8])[O:15][CH3:13])[cH:14][cH:23]1,[CH3:1][NH:2][C:3](=[O:4])[C-:5]([c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[N+:12]#[CH:13].[C:14]([C:15](=[O:16])[O:17][CH3:18])#[C:19][C:20](=[O:21])[O:22][CH3:23]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[N:12]=[CH:13][C:14]([C:15](=[O:16])[O:17][CH3:18])=[C:19]1[C:20](=[O:21])[O:22][CH3:23],[CH3][O][C](=[O])[C]#[C][C](=[O])[O][CH3].[CH]#[N+][C-]([C](=[O])[NH][CH3])[c]1[cH][cH][cH][cH][cH]1>>[CH3][O][C](=[O])[C]1=[C]([C](=[O])[O][CH3])[C]([C](=[O])[NH][CH3])([c]2[cH][cH][cH][cH][cH]2)[N]=[CH]1
689,689,749,[CH3:8][O:9][C:10](=[O:11])[c-:12]1[nH+:13][c:14](-[c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[o:21][c:22]1=[O:23].[CH:1]1=[CH:2][CH:3]2[CH2:4][CH2:5][CH:6]1[CH2:7]2>>[CH:1]12[CH:2]([CH:3]3[CH2:4][CH2:5][CH:6]1[CH2:7]3)[C:12]1([C:10]([O:9][CH3:8])=[O:11])[NH:13][C:14]2([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[O:21][C:22]1=[O:23],water,298.15,26.2701476395013,-6.25462733659829,[CH3:8][O:9][C:10](=[O:11])[c-:12]1[nH+:13][c:14](-[c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[o:21][c:22]1=[O:23].[CH:1]1=[CH:2][CH:3]2[CH2:4][CH2:5][CH:6]1[CH2:7]2>>[cH:1]1[c:14]([C:4]23[O:9][C:8](=[O:23])[C:6]([C:19](=[O:11])[O:21][CH3:15])([CH:7]4[CH:10]2[CH:20]2[CH2:5][CH2:22][CH:18]4[CH2:17]2)[NH:13]3)[cH:3][cH:12][cH:2][cH:16]1,[CH:17]1=[CH:23][CH:21]2[CH2:20][CH2:19][CH:18]1[CH2:22]2.[CH3:1][O:2][C:3](=[O:4])[c-:5]1[nH+:6][c:7](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[o:14][c:15]1=[O:16]>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[NH:6][C:7]([c:8]3[cH:9][cH:10][cH:11][cH:12][cH:13]3)([O:14][C:15]1=[O:16])[CH:17]1[CH:18]3[CH2:19][CH2:20][CH:21]([CH2:22]3)[CH:23]21,[CH3][O][C](=[O])[c-]1[nH+][c](-[c]2[cH][cH][cH][cH][cH]2)[o][c]1=[O].[CH]1=[CH][CH]2[CH2][CH2][CH]1[CH2]2>>[CH]12[CH]([CH]3[CH2][CH2][CH]1[CH2]3)[C]1([C]([O][CH3])=[O])[NH][C]2([c]2[cH][cH][cH][cH][cH]2)[O][C]1=[O]
